"hour","Gage_ft","Discharge_cfs","Discharge_ls"
2005-12-19 05:00:00,0.213,0.1004,2.843
2005-12-19 12:00:00,0.212,0.0992,2.809
2005-12-19 18:00:00,0.212,0.0992,2.809
2005-12-20,0.211,0.0981,2.7779
2005-12-20 04:00:00,0.211,0.0981,2.7779
2005-12-20 11:00:00,0.214,0.1015,2.8742
2005-12-20 18:00:00,0.214,0.1015,2.8742
2005-12-21,0.214,0.1015,2.8742
2005-12-21 06:00:00,0.207,0.0936,2.6505
2005-12-21 12:00:00,0.208,0.0947,2.6816
2005-12-21 18:00:00,0.208,0.0947,2.6816
2005-12-22,0.206,0.0925,2.6193
2005-12-22 05:00:00,0.202,0.0881,2.4947
2005-12-22 11:00:00,0.204,0.0903,2.557
2005-12-22 18:00:00,0.203,0.0892,2.5259
2005-12-23,0.204,0.0903,2.557
2005-12-23 06:00:00,0.199,0.085,2.4069
2005-12-23 12:00:00,0.198,0.0839,2.3758
2005-12-23 17:00:00,0.198,0.0839,2.3758
2005-12-24,0.2,0.086,2.4352
2005-12-24 05:00:00,0.197,0.0829,2.3475
2005-12-24 11:00:00,0.199,0.085,2.4069
2005-12-24 17:00:00,0.198,0.0839,2.3758
2005-12-25,0.199,0.085,2.4069
2005-12-25 05:00:00,0.198,0.0839,2.3758
2005-12-25 11:00:00,0.198,0.0839,2.3758
2005-12-25 17:00:00,0.197,0.0829,2.3475
2005-12-25 19:00:00,0.197,0.0829,2.3475
2005-12-25 20:00:00,0.236,0.129,3.6529
2005-12-25 22:00:00,0.282,0.4027,11.4032
2005-12-25 23:00:00,0.331,0.2954,8.3648
2005-12-26,0.381,0.8408,23.8088
2005-12-26 01:00:00,0.558333333333333,3.2479,91.9702
2005-12-26 02:00:00,0.699,1.843,52.1879
2005-12-26 03:00:00,0.782,4.8613,137.6564
2005-12-26 04:00:00,0.861,3.0706,86.9496
2005-12-26 05:00:00,0.906,3.4786,98.5028
2005-12-26 06:00:00,0.931,3.7184,105.2932
2005-12-26 07:00:00,0.936,7.5351,213.3699
2005-12-26 08:00:00,0.917,3.583,101.4591
2005-12-26 11:00:00,0.855,3.0185,85.4743
2005-12-26 14:00:00,0.809,2.6361,74.6459
2005-12-26 18:00:00,0.744,2.1473,60.8047
2005-12-26 21:00:00,0.684,1.7477,49.4893
2005-12-26 23:00:00,0.667,1.6432,46.5302
2005-12-27,0.649,1.5367,43.5144
2005-12-27 02:00:00,0.609,1.315,37.2366
2005-12-27 06:00:00,0.565,1.0944,30.9899
2005-12-27 07:00:00,0.548,1.0155,28.7557
2005-12-27 08:00:00,0.536,0.9619,27.2379
2005-12-27 11:00:00,0.518,0.8847,25.0519
2005-12-27 16:00:00,0.482,0.7416,20.9997
2005-12-27 21:00:00,0.451,0.6302,17.8452
2005-12-28,0.439,0.5899,16.7041
2005-12-28 05:00:00,0.416,0.5171,14.6426
2005-12-28 10:00:00,0.405,0.4842,13.711
2005-12-28 16:00:00,0.389,0.4387,12.4226
2005-12-28 20:00:00,0.378,0.409,11.5816
2005-12-29,0.375,0.4011,11.3579
2005-12-29 03:00:00,0.367,0.3804,10.7717
2005-12-29 08:00:00,0.362,0.3679,10.4178
2005-12-29 12:00:00,0.357,0.3555,10.0666
2005-12-29 13:00:00,0.361,0.3654,10.347
2005-12-29 15:00:00,0.386,0.4305,12.1904
2005-12-29 17:00:00,0.456,0.6475,18.3351
2005-12-29 18:00:00,0.544,0.9974,28.2432
2005-12-29 20:00:00,0.66,1.6013,45.3437
2005-12-29 21:00:00,0.757,2.2403,63.4381
2005-12-29 22:00:00,0.836,2.8568,80.8954
2005-12-29 23:00:00,0.879,3.2302,91.4689
2005-12-30,0.9135,7.1012,201.0833
2005-12-30 02:00:00,0.9525,7.8646,222.7003
2005-12-30 03:00:00,0.958,3.9881,112.9302
2005-12-30 05:00:00,0.926,3.6697,103.9142
2005-12-30 08:00:00,0.85,2.9754,84.2538
2005-12-30 11:00:00,0.759,2.2548,63.8487
2005-12-30 15:00:00,0.679,1.7165,48.6058
2005-12-30 19:00:00,0.621,1.3794,39.0602
2005-12-30 22:00:00,0.589,1.2118,34.3143
2005-12-31,0.575,1.1424,32.3491
2005-12-31 03:00:00,0.542,0.9885,27.9912
2005-12-31 08:00:00,0.511,0.8557,24.2307
2005-12-31 13:00:00,0.487,0.7606,21.5378
2005-12-31 20:00:00,0.456,0.6475,18.3351
2006-01-01,0.441,0.5965,16.891
2006-01-01 04:00:00,0.426,0.5481,15.5204
2006-01-01 10:00:00,0.409,0.496,14.0451
2006-01-01 16:00:00,0.392,0.4471,12.6604
2006-01-01 21:00:00,0.381,0.417,11.8081
2006-01-02,0.38,0.4143,11.7317
2006-01-02 04:00:00,0.373,0.3958,11.2078
2006-01-02 10:00:00,0.362,0.3679,10.4178
2006-01-02 16:00:00,0.355,0.3507,9.9307
2006-01-02 21:00:00,0.348,0.334,9.4578
2006-01-03,0.347,0.3316,9.3899
2006-01-03 06:00:00,0.343,0.3224,9.1293
2006-01-03 12:00:00,0.331,0.2954,8.3648
2006-01-03 19:00:00,0.326,0.2846,8.059
2006-01-04,0.322,0.2761,7.8183
2006-01-04 04:00:00,0.311,0.2536,7.1811
2006-01-04 11:00:00,0.308,0.2477,7.0141
2006-01-04 18:00:00,0.309,0.2496,7.0679
2006-01-05,0.303,0.2379,6.7366
2006-01-05 06:00:00,0.299,0.2303,6.5214
2006-01-05 12:00:00,0.3,0.2322,6.5752
2006-01-05 18:00:00,0.295,0.2228,6.309
2006-01-06,0.294,0.221,6.258
2006-01-06 03:00:00,0.291,0.2155,6.1023
2006-01-06 09:00:00,0.288,0.2101,5.9494
2006-01-06 16:00:00,0.288,0.2101,5.9494
2006-01-06 21:00:00,0.285,0.2048,5.7993
2006-01-07,0.284,0.203,5.7483
2006-01-07 06:00:00,0.274,0.186,5.2669
2006-01-07 12:00:00,0.273,0.1843,5.2188
2006-01-07 19:00:00,0.27,0.1794,5.08
2006-01-08,0.267,0.1746,4.9441
2006-01-08 04:00:00,0.263,0.1682,4.7629
2006-01-08 10:00:00,0.261,0.1651,4.6751
2006-01-08 16:00:00,0.26,0.1636,4.6326
2006-01-08 21:00:00,0.257,0.159,4.5024
2006-01-09,0.256,0.1575,4.4599
2006-01-09 03:00:00,0.254,0.1545,4.3749
2006-01-09 06:00:00,0.252,0.1515,4.29
2006-01-09 08:00:00,0.252,0.1515,4.29
2006-01-09 11:00:00,0.253,0.153,4.3325
2006-01-09 14:00:00,0.249,0.1471,4.1654
2006-01-09 19:00:00,0.249,0.1471,4.1654
2006-01-09 22:00:00,0.25,0.1486,4.2079
2006-01-10,0.252,0.1515,4.29
2006-01-10 03:00:00,0.247,0.1443,4.0861
2006-01-10 07:00:00,0.245,0.1414,4.004
2006-01-10 13:00:00,0.243,0.1386,3.9247
2006-01-10 18:00:00,0.244,0.14,3.9644
2006-01-10 21:00:00,0.244,0.14,3.9644
2006-01-11,0.244,0.14,3.9644
2006-01-11 04:00:00,0.24,0.1344,3.8058
2006-01-11 09:00:00,0.239,0.1331,3.769
2006-01-11 15:00:00,0.241,0.1358,3.8454
2006-01-11 19:00:00,0.241,0.1358,3.8454
2006-01-11 20:00:00,0.25,0.1486,4.2079
2006-01-11 21:00:00,0.257,0.159,4.5024
2006-01-11 22:00:00,0.283,0.2013,5.7002
2006-01-11 23:00:00,0.365,0.7561,21.4103
2006-01-12,0.462,1.3457,38.1059
2006-01-12 01:00:00,0.564,2.1837,61.8354
2006-01-12 02:00:00,0.624,1.3958,39.5246
2006-01-12 03:00:00,0.6965,3.6639,103.7499
2006-01-12 04:00:00,0.759,2.2548,63.8487
2006-01-12 05:00:00,0.787,2.464,69.7726
2006-01-12 06:00:00,0.806,2.6123,73.972
2006-01-12 07:00:00,0.804,2.5964,73.5217
2006-01-12 10:00:00,0.771,2.3431,66.3491
2006-01-12 13:00:00,0.717,1.9614,55.5406
2006-01-12 17:00:00,0.665,1.6312,46.1904
2006-01-12 20:00:00,0.628,1.4178,40.1476
2006-01-12 22:00:00,0.605,1.294,36.6419
2006-01-13,0.592,1.2269,34.7419
2006-01-13 02:00:00,0.564,1.0896,30.854
2006-01-13 08:00:00,0.524,0.91,25.7683
2006-01-13 14:00:00,0.491,0.776,21.9738
2006-01-13 19:00:00,0.474,0.7118,20.1559
2006-01-13 22:00:00,0.464,0.6756,19.1308
2006-01-14,0.462,0.6685,18.9298
2006-01-14 02:00:00,0.457,0.6509,18.4314
2006-01-14 04:00:00,0.46,0.6615,18.7316
2006-01-14 05:00:00,0.473,0.7082,20.054
2006-01-14 06:00:00,0.5,0.8113,22.9734
2006-01-14 07:00:00,0.542,0.9885,27.9912
2006-01-14 08:00:00,0.6585,3.2072,90.8176
2006-01-14 09:00:00,0.8225,5.5129,156.1077
2006-01-14 10:00:00,1.005,13.5571,383.8937
2006-01-14 11:00:00,1.3385,36.6533,1037.9042
2006-01-14 12:00:00,1.67975,63.3777,1794.6537
2006-01-14 13:00:00,1.8665,40.8752,1157.4548
2006-01-14 14:00:00,1.9795,47.1769,1335.8989
2006-01-14 15:00:00,1.947,45.3147,1283.1673
2006-01-14 16:00:00,1.78,36.4336,1031.683
2006-01-14 17:00:00,1.636,14.7897,418.797
2006-01-14 18:00:00,1.5125,24.4347,691.9126
2006-01-14 19:00:00,1.381,9.7665,276.556
2006-01-14 20:00:00,1.309,8.5662,242.5674
2006-01-14 21:00:00,1.24,7.5023,212.4411
2006-01-14 22:00:00,1.183,6.6856,189.3148
2006-01-14 23:00:00,1.143,6.1455,174.0209
2006-01-15,1.0955,11.0858,313.9144
2006-01-15 01:00:00,1.03,4.7626,134.8616
2006-01-15 02:00:00,1,4.43,125.4434
2006-01-15 03:00:00,0.944,3.8469,108.9319
2006-01-15 05:00:00,0.862,3.0794,87.1988
2006-01-15 08:00:00,0.799,2.5571,72.4089
2006-01-15 10:00:00,0.75,2.1899,62.011
2006-01-15 14:00:00,0.685,1.7539,49.6648
2006-01-15 18:00:00,0.621,1.3794,39.0602
2006-01-15 22:00:00,0.584,1.1867,33.6035
2006-01-16,0.57,1.1183,31.6667
2006-01-16 04:00:00,0.533,0.9488,26.867
2006-01-16 09:00:00,0.509,0.8475,23.9985
2006-01-16 13:00:00,0.492,0.7799,22.0843
2006-01-16 17:00:00,0.466,0.6828,19.3347
2006-01-16 21:00:00,0.453,0.6371,18.0406
2006-01-17,0.439,0.5899,16.7041
2006-01-17 03:00:00,0.425,0.5449,15.4298
2006-01-17 08:00:00,0.414,0.511,14.4699
2006-01-17 14:00:00,0.406,0.4872,13.7959
2006-01-17 19:00:00,0.393,0.4499,12.7397
2006-01-17 22:00:00,0.388,0.436,12.3461
2006-01-18,0.382,0.4196,11.8817
2006-01-18 03:00:00,0.374,0.3984,11.2814
2006-01-18 05:00:00,0.375,0.4011,11.3579
2006-01-18 07:00:00,0.373,0.3958,11.2078
2006-01-18 08:00:00,0.393,0.9007,25.505
2006-01-18 09:00:00,0.489,0.7683,21.7558
2006-01-18 10:00:00,0.595,1.2422,35.1751
2006-01-18 11:00:00,0.948285714285714,28.33,802.215
2006-01-18 12:00:00,1.73776923076923,231.9332,6567.6061
2006-01-18 13:00:00,2.68957142857143,712.8813,20186.5174
2006-01-18 14:00:00,3.0745,281.38,7967.7813
2006-01-18 15:00:00,2.78875,439.2017,12436.7869
2006-01-18 16:00:00,2.34433333333333,107.255,3037.1185
2006-01-18 17:00:00,2.082,106.9646,3028.8953
2006-01-18 18:00:00,1.8535,40.2129,1138.7007
2006-01-18 19:00:00,1.6425,29.9221,847.2981
2006-01-18 20:00:00,1.476,11.4947,325.4931
2006-01-18 21:00:00,1.394,9.9932,282.9754
2006-01-18 22:00:00,1.301,8.4386,238.9541
2006-01-18 23:00:00,1.205,13.9935,396.2511
2006-01-19,1.142,12.2707,347.4669
2006-01-19 01:00:00,1.066,5.1806,146.698
2006-01-19 02:00:00,1.0175,9.247,261.8455
2006-01-19 04:00:00,0.927,3.6794,104.1888
2006-01-19 06:00:00,0.858,3.0445,86.2105
2006-01-19 09:00:00,0.785,2.4487,69.3393
2006-01-19 13:00:00,0.715,1.948,55.1611
2006-01-19 17:00:00,0.657,1.5835,44.8397
2006-01-19 21:00:00,0.619,1.3685,38.7515
2006-01-19 22:00:00,0.605,1.294,36.6419
2006-01-20,0.594,1.2371,35.0307
2006-01-20 04:00:00,0.552,1.0337,29.2711
2006-01-20 09:00:00,0.524,0.91,25.7683
2006-01-20 14:00:00,0.505,0.8313,23.5398
2006-01-20 18:00:00,0.491,0.776,21.9738
2006-01-20 22:00:00,0.49,0.7721,21.8634
2006-01-21,0.486,0.7568,21.4302
2006-01-21 03:00:00,0.48,0.7341,20.7874
2006-01-21 08:00:00,0.473,0.7082,20.054
2006-01-21 14:00:00,0.47,0.6972,19.7425
2006-01-21 19:00:00,0.467,0.6864,19.4367
2006-01-21 22:00:00,0.462,0.6685,18.9298
2006-01-22,0.461,0.665,18.8307
2006-01-22 04:00:00,0.451,0.6302,17.8452
2006-01-22 09:00:00,0.445,0.6099,17.2704
2006-01-22 14:00:00,0.437,0.5834,16.52
2006-01-22 18:00:00,0.437,0.5834,16.52
2006-01-22 22:00:00,0.43,0.5607,15.8772
2006-01-23,0.429,0.5576,15.7894
2006-01-23 01:00:00,0.422,0.5355,15.1636
2006-01-23 04:00:00,0.417,0.5201,14.7276
2006-01-23 07:00:00,0.413,0.508,14.3849
2006-01-23 09:00:00,0.412,0.505,14.3
2006-01-23 12:00:00,0.414,0.511,14.4699
2006-01-23 17:00:00,0.407,0.4901,13.8781
2006-01-23 21:00:00,0.398,0.464,13.139
2006-01-24,0.389,0.4387,12.4226
2006-01-24 05:00:00,0.38,0.4143,11.7317
2006-01-24 12:00:00,0.37,0.3881,10.9898
2006-01-24 20:00:00,0.362,0.3679,10.4178
2006-01-25,0.359,0.3604,10.2054
2006-01-25 04:00:00,0.353,0.3459,9.7948
2006-01-25 10:00:00,0.345,0.327,9.2596
2006-01-25 17:00:00,0.336,0.3065,8.6791
2006-01-26,0.329,0.2911,8.243
2006-01-26 05:00:00,0.326,0.2846,8.059
2006-01-26 12:00:00,0.32,0.272,7.7022
2006-01-26 19:00:00,0.311,0.2536,7.1811
2006-01-27,0.305,0.2418,6.847
2006-01-27 04:00:00,0.301,0.2341,6.629
2006-01-27 11:00:00,0.3,0.2322,6.5752
2006-01-27 17:00:00,0.302,0.236,6.6828
2006-01-28,0.3,0.2322,6.5752
2006-01-28 05:00:00,0.3,0.2322,6.5752
2006-01-28 11:00:00,0.298,0.2284,6.4676
2006-01-28 17:00:00,0.296,0.2247,6.3628
2006-01-28 21:00:00,0.294,0.221,6.258
2006-01-29,0.292,0.2173,6.1532
2006-01-29 03:00:00,0.285,0.2048,5.7993
2006-01-29 10:00:00,0.283,0.2013,5.7002
2006-01-29 17:00:00,0.279,0.1944,5.5048
2006-01-30,0.277,0.191,5.4085
2006-01-30 06:00:00,0.271,0.181,5.1253
2006-01-30 11:00:00,0.27,0.1794,5.08
2006-01-30 18:00:00,0.272,0.1827,5.1735
2006-01-31,0.272,0.1827,5.1735
2006-01-31 05:00:00,0.27,0.1794,5.08
2006-01-31 11:00:00,0.268,0.1762,4.9894
2006-01-31 18:00:00,0.264,0.1698,4.8082
2006-02-01,0.26,0.1636,4.6326
2006-02-01 06:00:00,0.258,0.1605,4.5448
2006-02-01 12:00:00,0.261,0.1651,4.6751
2006-02-01 19:00:00,0.261,0.1651,4.6751
2006-02-02,0.261,0.1651,4.6751
2006-02-02 04:00:00,0.256,0.1575,4.4599
2006-02-02 11:00:00,0.256,0.1575,4.4599
2006-02-02 18:00:00,0.255,0.156,4.4174
2006-02-03,0.256,0.1575,4.4599
2006-02-03 04:00:00,0.253,0.153,4.3325
2006-02-03 07:00:00,0.254,0.1545,4.3749
2006-02-03 09:00:00,0.254,0.1545,4.3749
2006-02-03 10:00:00,0.295,0.4505,12.7567
2006-02-03 11:00:00,0.395,0.4555,12.8983
2006-02-03 12:00:00,0.547,2.042,57.8229
2006-02-03 13:00:00,0.661,1.6072,45.5108
2006-02-03 14:00:00,0.716666666666667,5.8817,166.5509
2006-02-03 15:00:00,0.732,2.0634,58.4289
2006-02-03 16:00:00,0.723,2.0019,56.6874
2006-02-03 19:00:00,0.715,1.948,55.1611
2006-02-03 22:00:00,0.722,1.9951,56.4948
2006-02-03 23:00:00,0.728,2.0359,57.6502
2006-02-04,0.732,2.0634,58.4289
2006-02-04 01:00:00,0.739,2.1121,59.8079
2006-02-04 04:00:00,0.734,2.0773,58.8225
2006-02-04 07:00:00,0.721,1.9883,56.3023
2006-02-04 10:00:00,0.691,1.7918,50.738
2006-02-04 13:00:00,0.627,1.4123,39.9918
2006-02-04 17:00:00,0.575,1.1424,32.3491
2006-02-04 20:00:00,0.552,1.0337,29.2711
2006-02-04 22:00:00,0.537,0.9663,27.3625
2006-02-05,0.559,3.2145,91.0243
2006-02-05 01:00:00,0.7,1.8495,52.3719
2006-02-05 02:00:00,0.786,2.4564,69.5574
2006-02-05 03:00:00,0.862,3.0794,87.1988
2006-02-05 04:00:00,0.918,3.5926,101.7309
2006-02-05 05:00:00,0.961,4.0188,113.7996
2006-02-05 06:00:00,1.022,9.3583,264.9971
2006-02-05 07:00:00,1.1785,13.2791,376.0216
2006-02-05 08:00:00,1.311,8.5983,243.4763
2006-02-05 09:00:00,1.369,19.1214,541.4569
2006-02-05 10:00:00,1.377,19.3954,549.2156
2006-02-05 11:00:00,1.292,8.2963,234.9247
2006-02-05 12:00:00,1.222,7.2384,204.9683
2006-02-05 14:00:00,1.154,6.2914,178.1523
2006-02-05 15:00:00,1.083,5.3853,152.4945
2006-02-05 16:00:00,1.031,4.7739,135.1816
2006-02-05 17:00:00,1.002,4.4517,126.0579
2006-02-05 18:00:00,0.944,3.8469,108.9319
2006-02-05 21:00:00,0.871,3.1587,89.4443
2006-02-05 22:00:00,0.825,2.7657,78.3158
2006-02-06,0.792,2.5025,70.8628
2006-02-06 01:00:00,0.756,2.2331,63.2342
2006-02-06 04:00:00,0.701,1.856,52.556
2006-02-06 07:00:00,0.66,1.6013,45.3437
2006-02-06 09:00:00,0.629,1.4233,40.3033
2006-02-06 11:00:00,0.615,1.347,38.1427
2006-02-06 14:00:00,0.582,1.1768,33.3232
2006-02-06 19:00:00,0.537,0.9663,27.3625
2006-02-06 21:00:00,0.521,0.8973,25.4087
2006-02-07,0.51,0.8516,24.1146
2006-02-07 06:00:00,0.473,0.7082,20.054
2006-02-07 11:00:00,0.453,0.6371,18.0406
2006-02-07 16:00:00,0.427,0.5512,15.6082
2006-02-07 22:00:00,0.404,0.4813,13.6289
2006-02-08,0.395,0.4555,12.8983
2006-02-08 02:00:00,0.379,0.4116,11.6552
2006-02-08 06:00:00,0.363,0.3704,10.4885
2006-02-08 12:00:00,0.36,0.3629,10.2762
2006-02-08 18:00:00,0.359,0.3604,10.2054
2006-02-09,0.357,0.3555,10.0666
2006-02-09 05:00:00,0.351,0.3411,9.6589
2006-02-09 10:00:00,0.351,0.3411,9.6589
2006-02-09 17:00:00,0.348,0.334,9.4578
2006-02-09 21:00:00,0.35,0.3387,9.5909
2006-02-10,0.346,0.3293,9.3247
2006-02-10 04:00:00,0.341,0.3178,8.9991
2006-02-10 10:00:00,0.336,0.3065,8.6791
2006-02-10 16:00:00,0.331,0.2954,8.3648
2006-02-10 21:00:00,0.326,0.2846,8.059
2006-02-11,0.324,0.2804,7.94
2006-02-11 05:00:00,0.316,0.2637,7.4671
2006-02-11 11:00:00,0.31,0.2516,7.1245
2006-02-11 18:00:00,0.307,0.2457,6.9574
2006-02-12,0.298,0.2284,6.4676
2006-02-12 04:00:00,0.292,0.2173,6.1532
2006-02-12 11:00:00,0.29,0.2137,6.0513
2006-02-12 18:00:00,0.288,0.2101,5.9494
2006-02-13,0.284,0.203,5.7483
2006-02-13 04:00:00,0.279,0.1944,5.5048
2006-02-13 11:00:00,0.265,0.1714,4.8535
2006-02-13 18:00:00,0.265,0.1714,4.8535
2006-02-13 22:00:00,0.267,0.1746,4.9441
2006-02-14,0.266,0.173,4.8988
2006-02-14 04:00:00,0.264,0.1698,4.8082
2006-02-14 10:00:00,0.266,0.173,4.8988
2006-02-14 17:00:00,0.265,0.1714,4.8535
2006-02-15,0.265,0.1714,4.8535
2006-02-15 05:00:00,0.263,0.1682,4.7629
2006-02-15 12:00:00,0.262,0.1667,4.7204
2006-02-15 18:00:00,0.262,0.1667,4.7204
2006-02-16,0.262,0.1667,4.7204
2006-02-16 04:00:00,0.262,0.1667,4.7204
2006-02-16 09:00:00,0.263,0.1682,4.7629
2006-02-16 17:00:00,0.264,0.1698,4.8082
2006-02-17,0.266,0.173,4.8988
2006-02-17 03:00:00,0.266,0.173,4.8988
2006-02-17 06:00:00,0.266,0.173,4.8988
2006-02-17 08:00:00,0.266,0.173,4.8988
2006-02-17 09:00:00,0.29,0.2137,6.0513
2006-02-17 10:00:00,0.305,0.4837,13.6969
2006-02-17 11:00:00,0.341,0.6365,18.0237
2006-02-17 12:00:00,0.356,0.3531,9.9987
2006-02-17 14:00:00,0.359,0.3604,10.2054
2006-02-17 17:00:00,0.342,0.3201,9.0642
2006-02-17 21:00:00,0.327,0.2868,8.1213
2006-02-18,0.316,0.2637,7.4671
2006-02-18 05:00:00,0.299,0.2303,6.5214
2006-02-18 11:00:00,0.284,0.203,5.7483
2006-02-18 18:00:00,0.272,0.1827,5.1735
2006-02-19,0.271,0.181,5.1253
2006-02-19 06:00:00,0.266,0.173,4.8988
2006-02-19 11:00:00,0.266,0.173,4.8988
2006-02-19 18:00:00,0.263,0.1682,4.7629
2006-02-20,0.252,0.1515,4.29
2006-02-20 05:00:00,0.237,0.1304,3.6925
2006-02-20 12:00:00,0.225,0.1148,3.2508
2006-02-20 18:00:00,0.214,0.1015,2.8742
2006-02-21,0.201,0.0871,2.4664
2006-02-21 01:00:00,0.193,0.0788,2.2314
2006-02-21 04:00:00,0.177,0.0638,1.8066
2006-02-21 07:00:00,0.167,0.0553,1.5659
2006-02-21 10:00:00,0.161,0.0506,1.4328
2006-02-21 14:00:00,0.167,0.0553,1.5659
2006-02-21 18:00:00,0.175,0.062,1.7556
2006-02-21 21:00:00,0.181,0.0674,1.9086
2006-02-22,0.186,0.072,2.0388
2006-02-22 05:00:00,0.187,0.073,2.0671
2006-02-22 11:00:00,0.19,0.0759,2.1492
2006-02-22 18:00:00,0.192,0.0778,2.203
2006-02-22 22:00:00,0.189,0.0749,2.1209
2006-02-23,0.187,0.073,2.0671
2006-02-23 05:00:00,0.184,0.0701,1.985
2006-02-23 11:00:00,0.186,0.072,2.0388
2006-02-23 18:00:00,0.187,0.073,2.0671
2006-02-24,0.188,0.0739,2.0926
2006-02-24 05:00:00,0.191,0.0769,2.1776
2006-02-24 10:00:00,0.19,0.0759,2.1492
2006-02-24 17:00:00,0.19,0.0759,2.1492
2006-02-24 22:00:00,0.187,0.073,2.0671
2006-02-25,0.187,0.073,2.0671
2006-02-25 05:00:00,0.185,0.0711,2.0133
2006-02-25 12:00:00,0.187,0.073,2.0671
2006-02-25 18:00:00,0.188,0.0739,2.0926
2006-02-26,0.188,0.0739,2.0926
2006-02-26 05:00:00,0.19,0.0759,2.1492
2006-02-26 12:00:00,0.183,0.0692,1.9595
2006-02-26 19:00:00,0.182,0.0683,1.934
2006-02-27,0.181,0.0674,1.9086
2006-02-27 06:00:00,0.18,0.0665,1.8831
2006-02-27 13:00:00,0.18,0.0665,1.8831
2006-02-27 20:00:00,0.181,0.0674,1.9086
2006-02-28,0.182,0.0683,1.934
2006-02-28 06:00:00,0.176,0.0629,1.7811
2006-02-28 13:00:00,0.174,0.0612,1.733
2006-02-28 19:00:00,0.173,0.0603,1.7075
2006-03-01,0.171,0.0586,1.6594
2006-03-01 05:00:00,0.169,0.057,1.6141
2006-03-01 13:00:00,0.168,0.0561,1.5886
2006-03-01 20:00:00,0.166,0.0545,1.5433
2006-03-02,0.166,0.0545,1.5433
2006-03-02 06:00:00,0.163,0.0521,1.4753
2006-03-02 14:00:00,0.165,0.0537,1.5206
2006-03-03,0.164,0.0529,1.498
2006-03-03 04:00:00,0.164,0.0529,1.498
2006-03-03 11:00:00,0.161,0.0506,1.4328
2006-03-03 19:00:00,0.161,0.0506,1.4328
2006-03-04,0.16,0.0498,1.4102
2006-03-04 05:00:00,0.156,0.0468,1.3252
2006-03-04 12:00:00,0.156,0.0468,1.3252
2006-03-04 20:00:00,0.156,0.0468,1.3252
2006-03-05,0.155,0.0461,1.3054
2006-03-05 05:00:00,0.154,0.0454,1.2856
2006-03-05 12:00:00,0.153,0.0446,1.2629
2006-03-05 19:00:00,0.154,0.0454,1.2856
2006-03-06,0.152,0.0439,1.2431
2006-03-06 03:00:00,0.15,0.0425,1.2035
2006-03-06 08:00:00,0.151,0.0432,1.2233
2006-03-06 11:00:00,0.151,0.0432,1.2233
2006-03-06 16:00:00,0.151,0.0432,1.2233
2006-03-06 21:00:00,0.152,0.0439,1.2431
2006-03-07,0.15,0.0425,1.2035
2006-03-07 05:00:00,0.148,0.0412,1.1667
2006-03-07 12:00:00,0.148,0.0412,1.1667
2006-03-07 18:00:00,0.149,0.0418,1.1836
2006-03-08,0.15,0.0425,1.2035
2006-03-08 05:00:00,0.147,0.0405,1.1468
2006-03-08 11:00:00,0.149,0.0418,1.1836
2006-03-08 18:00:00,0.15,0.0425,1.2035
2006-03-09,0.15,0.0425,1.2035
2006-03-09 06:00:00,0.145,0.0391,1.1072
2006-03-09 12:00:00,0.147,0.0405,1.1468
2006-03-09 17:00:00,0.149,0.0418,1.1836
2006-03-10,0.147,0.0405,1.1468
2006-03-10 03:00:00,0.147,0.0405,1.1468
2006-03-10 07:00:00,0.149,0.0418,1.1836
2006-03-10 11:00:00,0.148,0.0412,1.1667
2006-03-10 14:00:00,0.157,0.0476,1.3479
2006-03-10 16:00:00,0.18,0.0665,1.8831
2006-03-10 18:00:00,0.222,0.1111,3.146
2006-03-10 20:00:00,0.255,0.156,4.4174
2006-03-10 21:00:00,0.275,0.1876,5.3122
2006-03-10 23:00:00,0.286,0.2066,5.8503
2006-03-11,0.289,0.2119,6.0003
2006-03-11 02:00:00,0.283,0.2013,5.7002
2006-03-11 06:00:00,0.274,0.186,5.2669
2006-03-11 10:00:00,0.272,0.1827,5.1735
2006-03-11 14:00:00,0.273,0.1843,5.2188
2006-03-11 17:00:00,0.273,0.1843,5.2188
2006-03-11 21:00:00,0.276,0.1893,5.3604
2006-03-12,0.275,0.1876,5.3122
2006-03-12 02:00:00,0.271,0.181,5.1253
2006-03-12 07:00:00,0.272,0.1827,5.1735
2006-03-12 14:00:00,0.269,0.1778,5.0347
2006-03-12 18:00:00,0.271,0.181,5.1253
2006-03-12 21:00:00,0.284,0.203,5.7483
2006-03-13,0.296,0.2247,6.3628
2006-03-13 01:00:00,0.302,0.236,6.6828
2006-03-13 04:00:00,0.315,0.2617,7.4105
2006-03-13 07:00:00,0.323,0.2783,7.8806
2006-03-13 09:00:00,0.333,0.2998,8.4894
2006-03-13 12:00:00,0.344,0.3247,9.1945
2006-03-13 13:00:00,0.383,0.4223,11.9582
2006-03-13 14:00:00,0.42,0.5293,14.9881
2006-03-13 15:00:00,0.458,0.6544,18.5305
2006-03-13 16:00:00,0.5115,1.7271,48.906
2006-03-13 17:00:00,0.64,2.9788,84.3501
2006-03-13 18:00:00,0.711,1.9215,54.4107
2006-03-13 19:00:00,0.749,2.1828,61.8099
2006-03-13 20:00:00,0.779,2.4031,68.0481
2006-03-13 21:00:00,0.8045,5.2046,147.3776
2006-03-13 22:00:00,0.905,6.9529,196.8838
2006-03-13 23:00:00,1.02,18.6472,528.0291
2006-03-14,1.115,11.5727,327.7019
